Text,Feeling,Talking,book_id,sentence_id
*그럼 벗어날 수 있는 방안이 있는 거야*,2,1,40006,141
"*오, 당연히, 누군가가 대신 재빨리 그 말에 탄 다음, 말의 ‘권총용 가죽 케이스’에 있는 권총으로 말을 쏘아 죽이면, 젊은 왕의 목숨을 구할 수 있어",2,1,40006,142
 하지만 누가 그러겠어? 게다가 이 사실을 왕에게 말하는 사람은 누구든 발가락에서부터 무릎 관절까지 돌로 변하고 말 텐데*,2,1,40006,143
그러자 두 번째 ‘큰까마귀’가 말했어요,0,0,40006,144
*그런 거라면 나도 하나 알고 있어,2,1,40006,145
" 그 밤색 말이 죽더라도, 젊은 왕은 신부를 품지 못하게 되어 있어",2,1,40006,146
" 일행이 성에 도착하면, 큰 접시 위에 금과 은으로 짠 거 같이 보이는 정교한 결혼식 의상이 놓여 있을 텐데, 하지만 그 의상은 황과 ‘피치’야, 만약 그걸 모르고 젊은 왕이 그 옷을 걸쳤다가는 몸이 그 즉시 뼈와 골수까지 타 다 타버리고 말거야*",2,1,40006,147
세 번째 큰까마귀가 말했다,0,0,40006,148
*빠져나올 방도가 전혀 없는 거야*,2,1,40006,149
"*응, 그래*",2,1,40006,150
라며 두 번째 ‘큰까마귀’가 말했어요,0,0,40006,151
"*만약 장갑을 낀 누군가가 그 의상을 쥐어 불에 던져 태운다면, 젊은 왕을 구할 순 있어",2,1,40006,152
 하지만 누가 그러겠어? 게다가 만에 하나 이 사실을 왕에게 고자질하는 자가 있음 그 자의 몸이 무릎 관절에서부터 심장까지 돌로 변하고 말 텐데*,2,1,40006,153
그러자 세 번째 '큰까마귀'가 말했어요,0,0,40006,154
*그런 거라면 나도 하나 알고 있어,2,1,40006,155
" 만약 그 결혼식 의상이 불태워진다 해도, 젊은 왕은 신부를 품지 못하게 되어 있어",2,1,40006,156
" 결혼식 후 무도회가 시작되고 새 왕비가 춤을 추게 되며, 새 왕비는 갑자기 창백해져 죽은 듯 쓰러지고 말 거야, 이때 만약 누군가가 그녀의 옷을 들추고 오른쪽 가슴을 빨아 피 세 방울을 뱉어내지 않음 새 왕비는 죽고 말 거야",2,1,40006,157
" 하지만 누가 그럴 수 있겠어, 게다가 이 얘기를 발설하는 자는 영혼의 머리 꼭대기에서부터 발끝까지 모두 돌로 변하고 말 텐데*",2,1,40006,158
'큰까마귀'들은 이와 같은 말을 주고받고 나더니 앞쪽으로 날아가고 말았다,2,0,40006,159
 그렇지만 충신 요하네스는 이들의 대화를 모두 이해했던 것이다,2,0,40006,160
하지만 이때부터 요하네스의 마음은 무척 무거워져 슬퍼졌다,4,0,40006,161
" 왜냐하면 자신이 들은 것을 감추자니 왕이 불행해질 것이고, 그렇다고 왕께 이 사실을 알리자니 요하네스 자신의 몸이 남아나지 않을 것이기 때문이다",4,0,40006,162
 하지만 결국에는 요하네스도 속으로 말했다,2,0,40006,163
*그래도 주군을 구해야한다,2,1,40006,164
 비록 그것이 내 스스로를 파멸에 이르게 할지라도*,2,1,40006,165
"그리하여 그들이 해안가에 다다랐을 때, '큰까마귀'들이 예언했던 일들이 일어나고 말았던 것이다",2,0,40006,166
"매우 훌륭해 보이는 밤색 말이 앞으로 튀어나오자, ",2,0,40006,167
*좋은데*,2,1,40006,168
라며 왕이 말했다,0,0,40006,169
*저 말을 타고 궁궐까지 가련다*,2,1,40006,170
"왕이 막 말을 잡아타려는데, 충신 요하네스가 한 발 앞서 나아가더니 재빨리 말 등에 타더니 말의 ‘권총용 가죽 케이스’에서 권총을 꺼내 말을 쏘았다",2,0,40006,171
 그러자 왕의 수행원들이 충신 요하네스에 대해 좋은 마음을 품지 못하게 되어 말했다,2,0,40006,172
*전하께서 타고 가시려던 저 아름다운 동물을 쏴 죽이다니 저렇게 무례할 수가*,2,1,40006,173
"하지만 왕은 말하기를,",0,0,40006,174
*잠자코들 있거라 그리고 그를 내버려두거라,2,1,40006,175
 그는 내 둘도 없는 충성스런 신하 요하네스다,2,1,40006,176
 괜히 그러진 않았을 게다*,2,1,40006,177
" 그들이 궁전에 도착하자, 홀에 큰 접시가 하나 놓여 있는데, 그 안에 마치 금과 은으로 빚어 만든 거 같은 빛까번쩍 한 결혼식 의상이 놓여 있는 거에요",2,0,40006,178
"젊은 왕이 거리로 나아가 막 그 옷을 집어 들려던 찰나에, 충신 요하네스가 왕을 밀치고 나아가 장갑 낀 손으로 그 옷을 집어서는 황급히 불로 가 태워버렸어요",2,0,40006,179
다시 한 번 수행원들이 수군거리기 시작했어요,2,0,40006,180
수행원들이 왕께 말했어요,0,0,40006,181
"*보셨지 않습니까, 전하, 감히 전하의 결혼식 의상을 불태우다니요*",2,1,40006,182
하지만 젊은 왕은 말했어요,0,0,40006,183
"*아니다, 그는 쉬이 그럴 사람이 아니다, 그를 내버려두거라, 그는 내 둘도 없는 충성스런 ‘요하네스’다*",2,1,40006,184
"이제 결혼식을 엄숙히 올리고 나서, 무도회가 시작되어, 신부도 춤을 추게 되었다",2,0,40006,185
그때도 충신 요하네스는 주의 깊게 새 왕비의 얼굴을 살피고 있었다,2,0,40006,186
 갑자기 신부의 얼굴이 창백하게 변하더니 마치 죽은 것처럼 바닥에 쓰러졌다,2,0,40006,187
 그 즉시 요하네스가 황급히 그녀에게 달려가더니 들어 올려 품에 안고 침실로 들어갔다…,2,0,40006,188
 신부를 눕힌 후 무릎을 꿇곤 신부의 오른쪽 가슴에서 피 세 방울을 빨아 내뱉었다,2,0,40006,189
그 즉시 신부가 숨을 다시 쉬며 되살아났다,2,0,40006,190
하지만 이것을 본 젊은 왕으로선 그토록 충신이던 요하네스가 왜 이러는지 도무지 이해할 수가 없어 화가 나 소리쳤다,3,0,40006,191
*저 자를 당장 지하감옥에 가두어라*,3,1,40006,192
다음날 아침 충신 요하네스는 판결을 받고 교수대로 끌려갔다,3,0,40006,193
"높은 곳에 서서 막 형이 집행되려는 순간, 요하네스가 말했다",3,0,40006,194
*사형수도 죽기 전에 마지막 말은 남길 수 있다 들었습니다,3,1,40006,195
 제게도 그 권리가 있는지요*,3,1,40006,196
*그렇다*,3,1,40006,197
라며 왕이 대답했어요,0,0,40006,198
*그건 네게도 적용된다*,3,1,40006,199
그러자 충신 요하네스가 말했어요,3,0,40006,200
*제게 내려진 판결은 부당합니다,3,1,40006,201
 전 언제나 전하께 충심을 다했습니다*,3,1,40006,202
그러면서 요하네스는 자신이 어쩌다 바다 위에서 '큰까마귀'들의 대화를 듣게 되었는지 그리고 자신의 주군을 구하기 위해 자신이 그러한 모든 행동들을 할 수 밖에 없었다는 것을 고했습니다,3,0,40006,203
그러자 왕이 소리쳤습니다,3,0,40006,204
"*오, 나의 둘도 없는 충신 요하네스여",3,1,40006,205
" 나를 용서하라, 용서해… 당장 그를 풀어주어라*",3,1,40006,206
하지만 충신 요하네스는 자신의 마지막 말을 하자마자 숨이 끊어지며 돌로 변하고 말았습니다,3,0,40006,207
그런 까닭에 왕과 왕비는 심히 괴로웠어요,2,0,40006,208
그래서 왕이 말했어요,0,0,40006,209
"*아, 충신을 이리도 몰라보다니*",2,1,40006,210
그래서 왕은 그 돌을 자신의 침실 침대 바로 곁에 갖다 놓게 했어요,2,0,40006,211
그리곤 종종 그 돌을 쳐다보고 울면서 왕은 말했어요,2,0,40006,212
"*아, 둘도 없는 충신 요하네스를 다시 되살릴 수만 있다면*",2,1,40006,213
시간이 지나 왕비가 쌍둥이를 낳았어요,1,0,40006,214
"쌍둥이는 두 아들로, 이들이 무럭무럭 크자 왕비는 무척이나 기뻤어요",1,0,40006,215
" 한번은 왕비가 교회를 간 사이, 두 아이가 아빠 옆에 앉아 놀고 있는 사이에, 왕은 또다시 큰 슬픔에 심취해 돌을 바라다보며 한숨 쉬며 말했어요",5,0,40006,216
"*아, 내 둘도 없는 충신 요하네스를 다시 되살릴 수만 있다면*",5,1,40006,217
그때 돌이 말을 하기 시작하면서 이렇게 애기했어요,5,0,40006,218
*전하께서 가장 아끼시는 것을 바치신다면 제 목숨을 다시 되살릴 수 있사옵니다*,5,1,40006,219
그러자 왕이 큰 소리로 말했어요,2,0,40006,220
*자네를 위해서라면 내가 가진 모든 걸 바치겠네*,2,1,40006,221
돌이 계속 말을 이어갔습니다,0,0,40006,222
*만약 전하께서 전하의 손으로 직접 두 아드님의 머리를 베셔서 그 피를 제게 끼얹으신다면 제가 다시 소생할 수 있사옵니다*,2,1,40006,223
자신이 직접 자신이 가장 아끼는 두 아들을 죽여야 한다는 그 말에 왕은 소름이 돋았어요,2,0,40006,224
"하지만 곧 자신에게 충성을 다했던 요하네스가 어떻게 죽게 되었는지를 떠올리곤, 검을 뽑아 두 아들의 목을 직접 내리쳤어요",2,0,40006,225
"그런 다음 두 아들의 피를 돌에 바르자, 돌에 생기가 돌더니, 곧 충신 요하네스가 예전의 건강하던 모습을 되찾았어요",5,0,40006,226
요하네스가 왕에게 말했어요,0,0,40006,227
*전하의 진정성은 보답을 받을 것입니다*,5,1,40006,228
"그러면서 요하네스가 두 왕자님의 머리를 집어 들어 다시 몸 위에 올려놓자 상처가 피로 아물며 즉시 두 왕자님들의 생명이 돌아와, 왕자님들이 깡충깡충 뛰며 아무 일도 없었다는 듯 계속 뛰어놀기 시작했어요",5,0,40006,229
"그러자 왕은 대만족했고, 왕비가 돌아오는 것을 보고, 왕은 충신 요하네스와 두 왕자를 큰 벽장 속에 숨겼어요",5,0,40006,230
"왕비가 들어오자, 왕이 왕비에게 말했어요",0,0,40006,231
*교회에서 기도를 잘 하고 왔소이까*,5,1,40006,232
*네*,5,1,40006,233
라며 왕비가 말했어요,0,0,40006,234
"*하지만 충신 요하네스 생각이 계속 났어요, 저희 때문에 그에게 닥친 불행 말이에요*",2,1,40006,235
그러자 왕이 말했어요,0,0,40006,236
"*사랑하는 아내여, 우리가 그를 다시 살릴 수 있는 방도가 있소이다",2,1,40006,237
 하지만 그 대가로 우린 두 어린 아들들을 제물로 받쳐야하오*,2,1,40006,238
 왕비는 얼굴이 새파래지고 놀라움에 얼어버렸어요,2,0,40006,239
하지만 곧 왕비가 말했어요,0,0,40006,240
*그의 충심 덕분이죠*,5,1,40006,241
자신이 생각했던 것을 왕비도 똑같이 생각한 것을 보고 왕은 기뻐하며 가서 벽장 문을 열고 왕비 앞에 충신 요하네스와 두 아들들을 데령했어요,5,0,40006,242
왕이 말했어요,0,0,40006,243
"*신을 찬미할지고, 그가 소생했소이다",1,1,40006,244
 그리고 우리 두 귀여운 아들들도 마찬가지로 말이오*,1,1,40006,245
  그리고 왕은 그 사이에 있었던 모든 걸 왕비에게도 말해주었어요,1,0,40006,246
그런 다음 그들은 머리가 파뿌리가 될 때까지 다함께 아주 행복하게 잘 살았답니다,1,0,40006,247
경탄할 만한 연주가옛날에 온갖 종류의 것들을 생각하면서 깊은 숲 속을 홀로 걷던 경탄할 만한 실력의 연주가 한 명이 있었어요,1,0,40007,1
그런데 생각할 게 다 떨어지자 연주가가 혼자 말했어요,1,0,40007,2
"*슬슬 발걸음이 무거워지기 시작하는걸, 같이 걸어줄 친구나 한 명 불러야겠다*",1,1,40007,3
그러면서 가방에서 자신의 바이올린을 꺼내 연주를 시작했어요,1,0,40007,4
그래서 숲 속 가득 메아리가 울러 퍼졌어요,1,0,40007,5
 오래지 않자 늑대 한 마리가 수풀들 사이를 헤치며 빠른 걸음으로 다가오고 있는 게 보였어요,2,0,40007,6
"*아, 늑대잖아! 늑대를 부른 게 아닌데*",2,1,40007,7
라며 연주가가 말했어요,0,0,40007,8
하지만 늑대는 좀 더 가까이 다가오더니 연주가에게 말했어요,5,0,40007,9
"*아, 친애하는 연주가님, 당신의 켜는 울림이 어찌나 아름다운지",5,1,40007,10
 저도 한 번 당신의 연주를 배워보고 싶습니다*,5,1,40007,11
*빨리 배우려면*,5,1,40007,12
라고 연주가가 대답했어요,0,0,40007,13
*내가 하란 대로만 하면 돼*,2,1,40007,14
"*오, 연주가님*",2,1,40007,15
라며 늑대가 말했어요,0,0,40007,16
*학생이 선생님을 따르듯 당신께 복종할게요*,5,1,40007,17
연주가는 늑대보고 따라오라고 말했다,0,0,40007,18
 그래서 그들이 함께 길을 가는 도중에 오래되어 가운데가 움푹 들어가 있고 속이 텅 빈 떡갈나무 하나가 나왔다,2,0,40007,19
*자*,0,1,40007,20
라며 연주가가 말했어요,0,0,40007,21
"*만약 바이올린을 배우고 싶다면, 여기 이 갈라진 틈새 사이에 네 앞발들을 집어 넣거라*",2,1,40007,22
"늑대가 그 말대로 하자, 연주가는 즉시 돌 하나를 집어다가 한 방에 내려쳐 늑대의 두 앞발을 틈새 사이에 끼어버렸다",2,0,40007,23
 너무도 빠른 동작에 늑대는 미처 손 쓸 틈도 없이 죄수마냥 거기 머물려야했다,2,0,40007,24
*내가 다시 돌아올 때까지 거기 있거라*,5,1,40007,25
라며 연주가가 말하곤 제 갈 길을 가 버렸다,0,0,40007,26
 잠시 후 연주가가 다시 혼자 말했어요,0,0,40007,27
"*여기까지 왔더니 다리가 무겁기 시작하는 걸, 친구를 한 명 불러내야겠다*",5,1,40007,28
그러면서 자신의 바이올린을 꺼내 숲에서 연주를 또 하였어요,5,0,40007,29
머지않아 여우 한 마리가 나무들 사이를 헤치며 네 발로 기어 연주가 쪽으로 다가왔어요,5,0,40007,30
"*아, 여우가 나타났잖아*",2,1,40007,31
라며 연주가가 말했어요,0,0,40007,32
*내가 바란 건 저게 아닌데*,2,1,40007,33
여우가 연주가에게 다가와 말했어요,0,0,40007,34
"*오, 친애하는 연주가님, 어찌 그리도 연주를 아름답게 잘 하시나요! 저도 한 번 배워보고 싶어요*",5,1,40007,35
*금방 배우려면*,5,1,40007,36
라고 연주가가 말했어요,0,0,40007,37
*내가 하라는 대로만 하면 돼*,5,1,40007,38
"*오, 연주가님*",5,1,40007,39
라며 여우가 말했어요,0,0,40007,40
*학생이 선생님을 따르듯 당신께 복종할게요*,5,1,40007,41
*그럼 나를 따라와 봐*,5,1,40007,42
라며 연주가가 말했어요,0,0,40007,43
" 그렇게 그들이 길을 가는 도중에, 양 옆으로 큰 관목이 서 있는 샛길이 하나 나왔어요",5,0,40007,44
"연주가는 길에 서더니, 어린 개암나무를 한 쪽 방향으로 구부려 땅에 고정시킨 다음, 자신의 발로 그 구부러진 개암나무 위를 꾸욱 밟았어요",5,0,40007,45
그런 다음 어린 나무 하나를 다른 쪽 방향으로 구부리더니 역시 다른 발로 그 어린 나무 위를 꾸욱 밟았어요,5,0,40007,46
그러고 나서 연주가가 말했어요,5,0,40007,47
"*자 귀여운 여우야, 바이올린을 배우려면, 여기다 네 왼쪽 앞발을 갖다 대어라*",2,1,40007,48
"여우가 그 말대로 하자, 연주가는 여우의 왼쪽 앞발을 왼쪽 나뭇가지에 묶어 맺어요",2,0,40007,49
*착한 여우야*,2,1,40007,50
라며 연주가가 말했어요,0,0,40007,51
*이제 네 오른쪽 앞발을 다오*,2,1,40007,52
그러곤 연주가는 여우의 오른쪽 앞발을 오른쪽 나뭇가지에 꽁꽁 묶었어요,2,0,40007,53
"단단히 묶었는지 확인한 다음 연주가가 휙 가버리자, 그 순간 나뭇가지들이 쑥 원래대로 솟아나면서 자그마한 체구의 여우를 양쪽 방향에서 확 잡아 당겼어요",2,0,40007,54
그 바람에 여우는 공주에 엑스 자로 매달린 채 발버둥을 치었더랬죠,2,0,40007,55
*내가 다시 올 때까지 거기서 기다리려무나*,2,1,40007,56
라고 연주가는 말을 하곤 그냥 ,0,0,40007,57
*쑹*,0,1,40007,58
하고 제 갈 길을 가 버렸어요,0,0,40007,59
잠시 후 연주가가 혼자말로 속삭였어요,5,0,40007,60
"*숲 여기까지 왔더니 다리가 무거워지기 시작하네, 친구를 한 명 불러내야겠다*",5,1,40007,61
그래서 연주가는 자신의 바이올린을 꺼내 연주했고 곧 숲에 가득 메아리가 울렸어요,5,0,40007,62
그러자 귀여운 산토끼 한 마리가 연주가 쪽으로 튀어나왔어요,5,0,40007,63
"*이런, 산토끼가 왔잖아*",5,1,40007,64
라며 연주가가 말했어요,0,0,40007,65
*내가 바란 건 저게 아닌데*,5,1,40007,66
"*아, 친애하는 연주가님*",5,1,40007,67
라며 산토끼가 말했어요,0,0,40007,68
*소리가 어찌나 아름다운지요,5,1,40007,69
 저도 한 번 배워보고 싶어요*,5,1,40007,70
*얼른 배우고 싶음*,5,1,40007,71
라며 연주가가 말했어요,0,0,40007,72
*내가 하라는 대로 뭐든 하기만 하면 돼*,5,1,40007,73
"*오, 연주가님*",5,1,40007,74
라며 그 귀여운 산토끼가 대답했어요,0,0,40007,75
*학생이 선생님을 따르듯 당신께 복종할게요*,5,1,40007,76
그들이 그렇게 함께 가는 도중에 숲의 빈 공터가 나왔어요,5,0,40007,77
 거기엔 포플러 나무 하나가 서 있었어요,5,0,40007,78
"연주가는 귀여운 산토끼의 목에 기다란 끈을 하나 묶더니, 그 끈의 다른 쪽 끝을 포플러 나무에 묶었어요",2,0,40007,79
"*자 팔팔하고 귀여운 산토끼야, 어서 이 나무 주위를 20바퀴 뛰어보렴*",2,1,40007,80
라고 연주가가 말했어요,0,0,40007,81
"그래서 그 귀여운 산토끼는 복종하며, 나무 주위를 20바퀴 뛰었어요",2,0,40007,82
그렇게 뱅뱅 돌다보니 나무줄기에 끈이 20번이나 감긴 그 귀여운 산토끼가 끈에 감겨 나무에 매달리고 말았어요,2,0,40007,83
  그래서 산토끼가 자신을 감은 끈을 밀어도 보고 당겨도 보았지만 그러면 그럴수록 자신의 부드러운 목을 끈이 조일 뿐이었어요,2,0,40007,84
*내가 돌아올 때까지 기다리렴*,2,1,40007,85
라며 연주가는 말하곤 그냥 ,0,0,40007,86
*쑹~*,0,1,40007,87
하고 제 갈 길을 가 버렸어요,2,0,40007,88
한편 늑대는 돌을 밀어 움직이고 당기고 물고하면서 오랜 시간 끝에 자신의 앞발들을 자유롭게 한 결과 나무 틈새에서 발을 뺄 수가 있었어요,3,0,40007,89
화와 분노가 머리끝까지 난 늑대는 부랴부랴 연주가가 갔던 방향으로 쫓아가며 만나는 즉시 갈가리 찢어놓고 말겠다고 맹세했어요,3,0,40007,90
늑대가 뛰어가는 모습을 본 여우가 울며불며 애원을 했어요,3,0,40007,91
"*늑대 형씨, 제발 나 좀 살려줘",3,1,40007,92
 연주가가 나를 이 꼴로 만들었지 뭐야*,3,1,40007,93
늑대는 작은 나무들을 아래로 끌어당겨 여우의 앞발들을 묶은 끈을 입으로 끊어 여우를 다시 자유롭게 해주었어요,3,0,40007,94
그들은 이제 함께 연주가가 갔던 방향으로 뛰어가며 복수를 벼루였어요,3,0,40007,95
그러다 곧 그들은 묶인 산토끼를 발견하곤 풀어주었고요,3,0,40007,96
그리하여 셋은 적을 찾아 뛰었어요,3,0,40007,97
연주가는 길을 가는 도중에 한 번 더 자신의 바이올린을 꺼내 연주를 했어요,5,0,40007,98
그리고 이번엔 운이 좋았더래죠,0,0,40007,99
왜냐면 바이올린 소리가 가난한 나무꾼의 귀에 가 닿았거든요,5,0,40007,100
 아름다운 소리를 듣자마자 나무꾼은 즉시 하던 일을 멈추고 도끼를 겨드랑이에 낀 채 음악소리가 들리는 곳으로 왔어요,5,0,40007,101
*마침내 좋은 친구가 왔군*,5,1,40007,102
라며 연주가가 말했어요,0,0,40007,103
*왜냐하면 이제껏 사람 친구를 찾고 있었거든,0,1,40007,104
 야생동물 말고 말이지*,0,1,40007,105
"그래서 기분이 좋아진 연주가가 바이올린을 더 아름답게 더 흥겹게 연주하기 시작하자, 나무꾼은 정말이지 마법에라도 홀린 듯 그 자리에 서서 기쁨으로 쿵쾅쿵쾅 거리는 자신의 심장을 느끼고 있었답니다",1,0,40007,106
"나무꾼이 그렇게 서 있는데, 늑대와 여우와 산토끼가 불쑥 튀어나왔어요",3,0,40007,107
"나무꾼이 보니, 그들 야생짐승의 눈에 살기가 가득했어요",3,0,40007,108
그래서 나무꾼은 자신의 반짝이는 도끼를 들곤 연주가 앞에 자리를 잡고 섰어요,2,0,40007,109
나무꾼이 마치 이렇게 말하는 듯 보였어요,2,0,40007,110
*누군들 이 분께 손 끝 하나 까딱하려는 자는 이 도끼 맛을 봐야 할 게다*,2,1,40007,111
그러자 야생짐승들이 잔뜩 겁을 집어 먹곤 지금까지 왔던 숲속 길로 다시 달아나 버렸어요,2,0,40007,112
자신을 구해준 것에 대한 보답을 하고자 연주가는 나무꾼에게 바이올린 연주를 한 번 더 들려주고 난 다음 가던 길을 계속 갔답니다,1,0,40007,113
"옛날 옛적에, 열두 아이들과 함께 행복하게 살고 있던 왕과 왕비가 있었어요",1,0,40008,1
아이들은 모두 소년들이었어요,5,0,40008,2
그러다 한 번은 왕이 왕비에게 말했어요,5,0,40008,3
"*이번에 당신이 낳는 13번째 아이가 여자애라면, 내 12 아들들을 죽일 테요, 딸애에게 가는 유산이 많게 하고 이 왕국도 그 애 혼자 물려받게 하기 위해서요*",2,1,40008,4
왕은 게다가 또 관 12개를 만들게 하곤 대팻밥으로 관 안을 가득 채운 다음 시신용 작은 베개들까지 관 안에 하나씩 놓아두었어요,2,0,40008,5
그런 다음 왕은 관을 넣어둔 방을 잠그곤 그 열쇠를 왕비에게 주며 누구에게도 이 사실을 말하지 말라고 말했어요,2,0,40008,6
하지만 이를 계기로 엄마는 오랫동안 비탄에 잠겨 앉아 있었어요,4,0,40008,7
급기야 엄마 곁에 붙어 있던 ‘벤야민’이라는 막내아들이 엄마에게 이렇게 말하기에 이르렀어요,0,0,40008,8
"*사랑하는 엄마, 요즘 왜 그리 슬프세요*",4,1,40008,9
*아가야*,4,1,40008,10
라며 엄마가 답했어요,0,0,40008,11
*네겐 알려줄 수 없는 거란다*,4,1,40008,12
하지만 벤야민은 계속 졸랐고 그래서 엄마는 막내를 데리고 그 방으로 가 열쇠로 열곤 대팻밥으로 채워져 있는 12개의 관들을 보여주었어요,4,0,40008,13
"그런 다음 엄마는 사랑하는 막내아들 벤야민에게, ",0,0,40008,14
*이 관들은 모두 아빠가 너희들 12형제들을 위해 준비해놓은 거란다,4,1,40008,15
 왜냐면 내가 딸아이를 낳으면 너희들을 죽여 이 관에다 묻을 작정인 게지*,4,0,40008,16
라고 말해주었어요,0,0,40008,17
"이 얘기를 들려주는 내내 엄마는 울었어요, 그래서 아들은 엄마를 위로하며 이렇게 말했어요",4,0,40008,18
"*울지 마, 사랑하는 엄마, 우리들이 여기서 나가서 살아보도록 할게*",4,1,40008,19
그러자 왕비가 말했어요,0,0,40008,20
"*네 11명의 형들과 함께 숲 속으로 가거라, 거기 가서 가장 높은 나무에 한 명은 항상 앉아 성이 있는 이쪽 탑을 바라보고 있거라",2,1,40008,21
 만약 내가 막내로 아들을 낳으면 흰 깃발을 내걸겠다 그럼 너희들은 안전하게 다시 돌아와도 된다,2,1,40008,22
" 하지만 내가 딸아이를 낳으면, 내가 빨간 깃발을 걸테니, 그땐 너희들은 가능한 한 빨리 달아나거라, 하느님께서 너희들을 돌봐 주실 것이다",2,1,40008,23
" 그리고 나도 너희 형제들을 위해 밤 기도를 올리겠다… 너희들이 겨울에 난로에서 따뜻하게 몸을 녹일 수 있도록, 그리고 너희들이 여름엔 더위를 떨쳐버릴 수 있도록 말이다*",2,1,40008,24
"왕비가 왕자들을 위한 기도를 올린 후, 왕자들은 숲으로 향했어요",2,0,40008,25
그날부터 왕자들은 교대로 망을 봤답니다,2,0,40008,26
 높은 떡갈나무 위에 앉아 성의 탑을 바라보았어요,2,0,40008,27
11일이 지나고 벤야민의 차례가 되어 망을 보고 있는데 깃발 하나가 탑 위로 올라갔어요,2,0,40008,28
"하지만 그건 흰 깃발이 아니라, 왕자 모두 죽게 될 것을 알리는 새빨간 깃발이었어요",2,0,40008,29
이 소식을 전해들은 형들은 아주 화가 나서 말했어요,3,0,40008,30
*우리가 왜 여동생 하나 때문에 죽어야 하는데? 복수하자!… 지금부터 만나는 여자애는 누구든 피가 낭자하게 될 거야*,3,1,40008,31
"그런 까닭에 왕자들은 더 깊숙이 숲으로 들어갔고, 어두운 숲 한 가운데서 마법에 걸린 작은 오두막 한 채를 발견했어요",2,0,40008,32
오두막은 비어있었어요,0,0,40008,33
형들이 말했어요,0,0,40008,34
"*우리 여기서 살자, 그리고 너 벤야민야, 네가 제일 어리고 약하니까 넌 집에 머물며 살림을 맡아, 형들은 밖으로 가서 먹을 것을 챙겨볼게*",5,1,40008,35
"그리하여 형들은 숲으로 가서 산토끼나, 야생사슴, 새, 그리고 비둘기 등등 먹을만한 거면 뭐든지 사냥해 벤야민에게 가져다주었어요",5,0,40008,36
그럼 벤야민은 형들이 허기를 달래 수 있게 음식을 차렸어요,5,0,40008,37
그렇게 그들은 길지 않은 시간인 10년을 이 자그마한 오두막에서 살았어요,5,0,40008,38
왕자들의 엄마인 왕비가 낳은 사랑스런 딸도 이제 다 컸어요,1,0,40008,39
그녀는 마음씨가 상냥하고 얼굴도 예뻤어요,1,0,40008,40
 이마 위에 황금별이 하나 있는 아이였어요,1,0,40008,41
한 번은 그녀가 빨래를 하는데 옷들 사이에 남자 애 셔츠가 12개 있는 거예요,5,0,40008,42
 그래서 엄마에게 물었어요,0,0,40008,43
"*이 12 셔츠들은 누구의 거야, 이 옷들은 아빠가 입기엔 너무 작은데*",5,1,40008,44
그러자 왕비가 무거운 마음이 되어 대답했어요,5,0,40008,45
"*얘야, 이거들은 네 12 오라비들의 것이란다*",5,1,40008,46
소녀가 말했어요,0,0,40008,47
"*내 12 오빠라고, 그런 얘긴 한 번도 안 했잖아*",5,1,40008,48
왕비가 대답했어요,0,0,40008,49
"*하느님이 보살필게다, 지금쯤 세상 여기저기를 떠돌고 있을 테니*",5,1,40008,50
왕비는 소녀를 데리고 방문 하나를 열어 대팻밥들로 가득 차고 베개까지 놓여있는 12개의 관을 보여주었어요,5,0,40008,51
*이건 관이란다*,5,1,40008,52
라며 왕비가 말했어요,0,0,40008,53
"*네 오라비들의 맞이할 운명이었는데, 네가 태어나자마자 모두들 도망쳤단다*",5,1,40008,54
왕비는 그때 있었던 모든 것을 딸에게 알려주었어요,0,0,40008,55
그러자 소녀가 말했어요,0,0,40008,56
"*사랑하는 엄마, 울지 마, 내가 가서 오빠들을 찾아볼게*",4,1,40008,57
그리하여 공주는 12개의 셔츠를 가지고 여행을 떠나 곧장 울창한 숲으로 향했어요,5,0,40008,58
하루 종일 걸어 저녁 무렵에 마법에 걸린 그 오두막에 도착했어요,5,0,40008,59
"공주가 안으로 들어가 보니 소년 한 명이 있었는데, 그 소년은 그녀가 너무도 아름답고 왕족의 의상을 입고 이마에 별이 있는 것을 보곤 깜짝 놀라하며, ",5,0,40008,60
"*어디서 오셨죠, 어디로 가시든 길이죠*",5,1,40008,61
라고 물었어요,0,0,40008,62
소녀가 대답했어요,0,0,40008,63
"*전 공주예요, 제 12 오빠들을 찾고 있었어요",5,1,40008,64
 하늘만큼 땅만큼 걷다 여기를 발견했어요*,5,1,40008,65
공주는 또한 왕자들이 입던 셔츠 12개도 소년에게 보여주었어요,5,0,40008,66
그러자 벤야민이 그녀가 자신의 여동생인 걸 알아보곤 말했어요,5,0,40008,67
"*난 벤야민이야, 네 막내오빠야*",1,1,40008,68
소녀가 기쁨의 눈물을 흘리기 시작하자 벤야민도 또한 울었어요,1,0,40008,69
그들은 넘치는 사랑에 서로 안고 뽀뽀를 했어요,1,0,40008,70
하지만 곧바로 벤야민이 말했어요,0,0,40008,71
"*동생아, 문제가 하나 있어",1,1,40008,72
" 우리 형제들은 만나는 소녀는 누구든 죽이기로 맹세를 했단다, 여동생 때문에 왕국을 떠나와야 했기 때문이지*",2,1,40008,73
그러자 소녀가 말했어요,0,0,40008,74
*기꺼이 죽겠어요,2,1,40008,75
 그래서 오빠들을 구할 수만 있다면요*,2,1,40008,76
*아니*,2,1,40008,77
